,SESA_Avg_GPCP_Precip,MJOPhase_OLR,MJOAmplitude_OLR,SESA_Avg_ERA5_Soil_Moisture_Lev1,SESA_Avg_ERA5_Soil_Moisture_Lev2,Year,Month,Day,MJOPhase_OLR_lag5,MJOPhase_OLR_lag10,MJOPhase_OLR_lag15,MJOPhase_OLR_lag20,MJOPhase_OLR_lag25,MJOPhase_OLR_lag30,MJOAmplitude_OLR_lag5,MJOAmplitude_OLR_lag10,MJOAmplitude_OLR_lag15,MJOAmplitude_OLR_lag20,MJOAmplitude_OLR_lag25,MJOAmplitude_OLR_lag30,SESA_Avg_ERA5_Soil_Moisture_Lev1_lag5,SESA_Avg_ERA5_Soil_Moisture_Lev1_lag10,SESA_Avg_ERA5_Soil_Moisture_Lev1_lag15,SESA_Avg_ERA5_Soil_Moisture_Lev1_lag20,SESA_Avg_ERA5_Soil_Moisture_Lev1_lag25,SESA_Avg_ERA5_Soil_Moisture_Lev1_lag30,SESA_Avg_ERA5_Soil_Moisture_Lev2_lag5,SESA_Avg_ERA5_Soil_Moisture_Lev2_lag10,SESA_Avg_ERA5_Soil_Moisture_Lev2_lag15,SESA_Avg_ERA5_Soil_Moisture_Lev2_lag20,SESA_Avg_ERA5_Soil_Moisture_Lev2_lag25,SESA_Avg_ERA5_Soil_Moisture_Lev2_lag30
1996-12-20,6.6243786265194,6,1.6633,0.49524865,0.48971647,1996,12,20,5.0,3.0,3.0,3.0,2.0,1.0,1.7867,2.0358,1.3145,0.4394,0.6023,1.9916,0.4528497,0.42369002,0.38004932,0.32293287,0.39705288,0.4445304,0.46177214,0.41645002,0.34379864,0.35960233,0.40949082,0.4471274
1996-12-21,1.8861202822235,6,2.0694,0.4850028,0.48666772,1996,12,21,5.0,3.0,3.0,1.0,2.0,1.0,1.7417,2.0031,1.3432,0.933,0.5844,1.5806,0.45572767,0.49339816,0.45417374,0.35779896,0.3789016,0.43984938,0.45415655,0.47217476,0.37236333,0.35882562,0.39998835,0.44356015
1996-12-22,60.37888813018799,6,2.4533,0.4935679,0.49272582,1996,12,22,5.0,3.0,3.0,2.0,3.0,1.0,1.4519,1.7995,1.34,1.1991,0.4511,1.0751,0.48641586,0.4930038,0.48773572,0.3526955,0.36036506,0.4201811,0.48070028,0.48763928,0.438834,0.35620007,0.38917726,0.43317065
1996-12-23,0.03146131171120538,6,2.8761,0.47108623,0.47550422,1996,12,23,5.0,4.0,3.0,2.0,3.0,2.0,1.1844,1.5706,1.5948,1.2627,0.3627,0.759,0.47016907,0.4862581,0.44992632,0.35194102,0.3443874,0.40398237,0.4723707,0.48374093,0.43736285,0.34960836,0.37915343,0.42367402
1996-12-24,2.0511377622476883,6,3.1791,0.45152676,0.46124774,1996,12,24,6.0,4.0,3.0,2.0,3.0,2.0,1.3353,1.7182,1.8399,1.1526,0.3527,0.5887,0.46197504,0.47219384,0.42040345,0.35074154,0.32950577,0.41214597,0.46155027,0.47496808,0.42379323,0.34445605,0.3695187,0.41655934
1996-12-25,0.15506897866725922,6,3.6246,0.4319454,0.44782683,1996,12,25,6.0,5.0,3.0,3.0,3.0,2.0,1.6633,1.7867,2.0358,1.3145,0.4394,0.6023,0.49524865,0.4528497,0.42369002,0.38004932,0.32293287,0.39705288,0.48971647,0.46177214,0.41645002,0.34379864,0.35960233,0.40949082
1996-12-26,17.489024910247988,7,3.8131,0.42924026,0.43715158,1996,12,26,6.0,5.0,3.0,3.0,1.0,2.0,2.0694,1.7417,2.0031,1.3432,0.933,0.5844,0.4850028,0.45572767,0.49339816,0.45417374,0.35779896,0.3789016,0.48666772,0.45415655,0.47217476,0.37236333,0.35882562,0.39998835
1996-12-27,0.016746313388769824,7,3.7483,0.46308723,0.45517763,1996,12,27,6.0,5.0,3.0,3.0,2.0,3.0,2.4533,1.4519,1.7995,1.34,1.1991,0.4511,0.4935679,0.48641586,0.4930038,0.48773572,0.3526955,0.36036506,0.49272582,0.48070028,0.48763928,0.438834,0.35620007,0.38917726
1996-12-28,0.05407809926610854,7,3.8956,0.46671197,0.46746525,1996,12,28,6.0,5.0,4.0,3.0,2.0,3.0,2.8761,1.1844,1.5706,1.5948,1.2627,0.3627,0.47108623,0.47016907,0.4862581,0.44992632,0.35194102,0.3443874,0.47550422,0.4723707,0.48374093,0.43736285,0.34960836,0.37915343
1996-12-29,0.563881183664004,7,3.8786,0.45885184,0.4651599,1996,12,29,6.0,6.0,4.0,3.0,2.0,3.0,3.1791,1.3353,1.7182,1.8399,1.1526,0.3527,0.45152676,0.46197504,0.47219384,0.42040345,0.35074154,0.32950577,0.46124774,0.46155027,0.47496808,0.42379323,0.34445605,0.3695187
1996-12-30,0.016769161499622796,7,3.5426,0.44660366,0.4563577,1996,12,30,6.0,6.0,5.0,3.0,3.0,3.0,3.6246,1.6633,1.7867,2.0358,1.3145,0.4394,0.4319454,0.49524865,0.4528497,0.42369002,0.38004932,0.32293287,0.44782683,0.48971647,0.46177214,0.41645002,0.34379864,0.35960233
1996-12-31,0.0,7,3.4714,0.42736775,0.44254342,1996,12,31,7.0,6.0,5.0,3.0,3.0,1.0,3.8131,2.0694,1.7417,2.0031,1.3432,0.933,0.42924026,0.4850028,0.45572767,0.49339816,0.45417374,0.35779896,0.43715158,0.48666772,0.45415655,0.47217476,0.37236333,0.35882562
1997-01-01,1.3930686504916392,8,2.9809,0.4087085,0.4285732,1997,1,1,7.0,6.0,5.0,3.0,3.0,2.0,3.7483,2.4533,1.4519,1.7995,1.34,1.1991,0.46308723,0.4935679,0.48641586,0.4930038,0.48773572,0.3526955,0.45517763,0.49272582,0.48070028,0.48763928,0.438834,0.35620007
1997-01-02,0.018728549488716655,8,2.5854,0.39489338,0.41735625,1997,1,2,7.0,6.0,5.0,4.0,3.0,2.0,3.8956,2.8761,1.1844,1.5706,1.5948,1.2627,0.46671197,0.47108623,0.47016907,0.4862581,0.44992632,0.35194102,0.46746525,0.47550422,0.4723707,0.48374093,0.43736285,0.34960836
1997-01-03,1.3599811391516898,8,2.3576,0.38195887,0.40736172,1997,1,3,7.0,6.0,6.0,4.0,3.0,2.0,3.8786,3.1791,1.3353,1.7182,1.8399,1.1526,0.45885184,0.45152676,0.46197504,0.47219384,0.42040345,0.35074154,0.4651599,0.46124774,0.46155027,0.47496808,0.42379323,0.34445605
1997-01-04,13.295367874619034,8,2.4347,0.3675488,0.3967813,1997,1,4,7.0,6.0,6.0,5.0,3.0,3.0,3.5426,3.6246,1.6633,1.7867,2.0358,1.3145,0.44660366,0.4319454,0.49524865,0.4528497,0.42369002,0.38004932,0.4563577,0.44782683,0.48971647,0.46177214,0.41645002,0.34379864
1997-01-05,1.030918347183615,8,2.3303,0.381739,0.38914612,1997,1,5,7.0,7.0,6.0,5.0,3.0,3.0,3.4714,3.8131,2.0694,1.7417,2.0031,1.3432,0.42736775,0.42924026,0.4850028,0.45572767,0.49339816,0.45417374,0.44254342,0.43715158,0.48666772,0.45415655,0.47217476,0.37236333
1997-01-06,0.0,8,2.2748,0.41044536,0.39068195,1997,1,6,8.0,7.0,6.0,5.0,3.0,3.0,2.9809,3.7483,2.4533,1.4519,1.7995,1.34,0.4087085,0.46308723,0.4935679,0.48641586,0.4930038,0.48773572,0.4285732,0.45517763,0.49272582,0.48070028,0.48763928,0.438834
1997-01-07,30.13404235823287,8,2.0694,0.39139903,0.38418055,1997,1,7,8.0,7.0,6.0,5.0,4.0,3.0,2.5854,3.8956,2.8761,1.1844,1.5706,1.5948,0.39489338,0.46671197,0.47108623,0.47016907,0.4862581,0.44992632,0.41735625,0.46746525,0.47550422,0.4723707,0.48374093,0.43736285
1997-01-08,0.0,8,2.0925,0.3744172,0.377498,1997,1,8,8.0,7.0,6.0,6.0,4.0,3.0,2.3576,3.8786,3.1791,1.3353,1.7182,1.8399,0.38195887,0.45885184,0.45152676,0.46197504,0.47219384,0.42040345,0.40736172,0.4651599,0.46124774,0.46155027,0.47496808,0.42379323
1997-01-09,3.4727398675555983,8,1.8904,0.42460677,0.3810849,1997,1,9,8.0,7.0,6.0,6.0,5.0,3.0,2.4347,3.5426,3.6246,1.6633,1.7867,2.0358,0.3675488,0.44660366,0.4319454,0.49524865,0.4528497,0.42369002,0.3967813,0.4563577,0.44782683,0.48971647,0.46177214,0.41645002
1997-01-10,0.0,1,1.8853,0.4328728,0.39378735,1997,1,10,8.0,7.0,7.0,6.0,5.0,3.0,2.3303,3.4714,3.8131,2.0694,1.7417,2.0031,0.381739,0.42736775,0.42924026,0.4850028,0.45572767,0.49339816,0.38914612,0.44254342,0.43715158,0.48666772,0.45415655,0.47217476
1997-01-11,0.0,1,1.7817,0.42177555,0.3982825,1997,1,11,8.0,8.0,7.0,6.0,5.0,3.0,2.2748,2.9809,3.7483,2.4533,1.4519,1.7995,0.41044536,0.4087085,0.46308723,0.4935679,0.48641586,0.4930038,0.39068195,0.4285732,0.45517763,0.49272582,0.48070028,0.48763928
1997-01-12,0.0006529539306130675,1,1.7646,0.40634152,0.39366832,1997,1,12,8.0,8.0,7.0,6.0,5.0,4.0,2.0694,2.5854,3.8956,2.8761,1.1844,1.5706,0.39139903,0.39489338,0.46671197,0.47108623,0.47016907,0.4862581,0.38418055,0.41735625,0.46746525,0.47550422,0.4723707,0.48374093
1997-01-13,0.0186059277847461,1,1.5217,0.4022861,0.3867866,1997,1,13,8.0,8.0,7.0,6.0,6.0,4.0,2.0925,2.3576,3.8786,3.1791,1.3353,1.7182,0.3744172,0.38195887,0.45885184,0.45152676,0.46197504,0.47219384,0.377498,0.40736172,0.4651599,0.46124774,0.46155027,0.47496808
1997-01-14,15.884878158569336,1,1.0754,0.42662284,0.39173335,1997,1,14,8.0,8.0,7.0,6.0,6.0,5.0,1.8904,2.4347,3.5426,3.6246,1.6633,1.7867,0.42460677,0.3675488,0.44660366,0.4319454,0.49524865,0.4528497,0.3810849,0.3967813,0.4563577,0.44782683,0.48971647,0.46177214
1997-01-15,41.80644428730011,1,0.9193,0.42915264,0.39378664,1997,1,15,1.0,8.0,7.0,7.0,6.0,5.0,1.8853,2.3303,3.4714,3.8131,2.0694,1.7417,0.4328728,0.381739,0.42736775,0.42924026,0.4850028,0.45572767,0.39378735,0.38914612,0.44254342,0.43715158,0.48666772,0.45415655
1997-01-16,0.027204886337535247,2,0.8167,0.42896622,0.39810017,1997,1,16,1.0,8.0,8.0,7.0,6.0,5.0,1.7817,2.2748,2.9809,3.7483,2.4533,1.4519,0.42177555,0.41044536,0.4087085,0.46308723,0.4935679,0.48641586,0.3982825,0.39068195,0.4285732,0.45517763,0.49272582,0.48070028
1997-01-17,1.01648122486141,2,0.8442,0.4144467,0.3958201,1997,1,17,1.0,8.0,8.0,7.0,6.0,5.0,1.7646,2.0694,2.5854,3.8956,2.8761,1.1844,0.40634152,0.39139903,0.39489338,0.46671197,0.47108623,0.47016907,0.39366832,0.38418055,0.41735625,0.46746525,0.47550422,0.4723707
1997-01-18,0.12457559718233016,2,0.55,0.4037248,0.39427784,1997,1,18,1.0,8.0,8.0,7.0,6.0,6.0,1.5217,2.0925,2.3576,3.8786,3.1791,1.3353,0.4022861,0.3744172,0.38195887,0.45885184,0.45152676,0.46197504,0.3867866,0.377498,0.40736172,0.4651599,0.46124774,0.46155027
1997-01-19,17.303234801524216,3,0.5162,0.47443753,0.41252592,1997,1,19,1.0,8.0,8.0,7.0,6.0,6.0,1.0754,1.8904,2.4347,3.5426,3.6246,1.6633,0.42662284,0.42460677,0.3675488,0.44660366,0.4319454,0.49524865,0.39173335,0.3810849,0.3967813,0.4563577,0.44782683,0.48971647
1997-01-20,30.50034643544091,3,0.5149,0.4767718,0.44979334,1997,1,20,1.0,1.0,8.0,7.0,7.0,6.0,0.9193,1.8853,2.3303,3.4714,3.8131,2.0694,0.42915264,0.4328728,0.381739,0.42736775,0.42924026,0.4850028,0.39378664,0.39378735,0.38914612,0.44254342,0.43715158,0.48666772
1997-01-21,6.003781330952835,3,0.308,0.45793903,0.44787058,1997,1,21,2.0,1.0,8.0,8.0,7.0,6.0,0.8167,1.7817,2.2748,2.9809,3.7483,2.4533,0.42896622,0.42177555,0.41044536,0.4087085,0.46308723,0.4935679,0.39810017,0.3982825,0.39068195,0.4285732,0.45517763,0.49272582
1997-01-22,0.46577761073907215,4,0.0841,0.4433729,0.441537,1997,1,22,2.0,1.0,8.0,8.0,7.0,6.0,0.8442,1.7646,2.0694,2.5854,3.8956,2.8761,0.4144467,0.40634152,0.39139903,0.39489338,0.46671197,0.47108623,0.3958201,0.39366832,0.38418055,0.41735625,0.46746525,0.47550422
1997-01-23,0.582292949832562,6,0.2564,0.43073672,0.43497196,1997,1,23,2.0,1.0,8.0,8.0,7.0,6.0,0.55,1.5217,2.0925,2.3576,3.8786,3.1791,0.4037248,0.4022861,0.3744172,0.38195887,0.45885184,0.45152676,0.39427784,0.3867866,0.377498,0.40736172,0.4651599,0.46124774
1997-01-24,1.5005534309635147,6,0.3603,0.41812477,0.4264976,1997,1,24,3.0,1.0,8.0,8.0,7.0,6.0,0.5162,1.0754,1.8904,2.4347,3.5426,3.6246,0.47443753,0.42662284,0.42460677,0.3675488,0.44660366,0.4319454,0.41252592,0.39173335,0.3810849,0.3967813,0.4563577,0.44782683
1997-01-25,0.04513725565953387,7,0.2744,0.4124142,0.41997433,1997,1,25,3.0,1.0,1.0,8.0,7.0,7.0,0.5149,0.9193,1.8853,2.3303,3.4714,3.8131,0.4767718,0.42915264,0.4328728,0.381739,0.42736775,0.42924026,0.44979334,0.39378664,0.39378735,0.38914612,0.44254342,0.43715158
1997-01-26,30.989762796296013,6,0.2893,0.41427037,0.41929322,1997,1,26,3.0,2.0,1.0,8.0,8.0,7.0,0.308,0.8167,1.7817,2.2748,2.9809,3.7483,0.45793903,0.42896622,0.42177555,0.41044536,0.4087085,0.46308723,0.44787058,0.39810017,0.3982825,0.39068195,0.4285732,0.45517763
1997-01-27,0.0,5,0.3854,0.41812605,0.4185744,1997,1,27,4.0,2.0,1.0,8.0,8.0,7.0,0.0841,0.8442,1.7646,2.0694,2.5854,3.8956,0.4433729,0.4144467,0.40634152,0.39139903,0.39489338,0.46671197,0.441537,0.3958201,0.39366832,0.38418055,0.41735625,0.46746525
1997-01-28,7.93713908125129e-05,8,0.0276,0.41017556,0.4146292,1997,1,28,6.0,2.0,1.0,8.0,8.0,7.0,0.2564,0.55,1.5217,2.0925,2.3576,3.8786,0.43073672,0.4037248,0.4022861,0.3744172,0.38195887,0.45885184,0.43497196,0.39427784,0.3867866,0.377498,0.40736172,0.4651599
1997-01-29,0.0,1,0.2143,0.40355265,0.40711197,1997,1,29,6.0,3.0,1.0,8.0,8.0,7.0,0.3603,0.5162,1.0754,1.8904,2.4347,3.5426,0.41812477,0.47443753,0.42662284,0.42460677,0.3675488,0.44660366,0.4264976,0.41252592,0.39173335,0.3810849,0.3967813,0.4563577
1997-01-30,2.3396906604369483,2,0.5033,0.4468268,0.4132624,1997,1,30,7.0,3.0,1.0,1.0,8.0,7.0,0.2744,0.5149,0.9193,1.8853,2.3303,3.4714,0.4124142,0.4767718,0.42915264,0.4328728,0.381739,0.42736775,0.41997433,0.44979334,0.39378664,0.39378735,0.38914612,0.44254342
1997-01-31,30.481747759713066,3,0.9623,0.49164274,0.45248863,1997,1,31,6.0,3.0,2.0,1.0,8.0,8.0,0.2893,0.308,0.8167,1.7817,2.2748,2.9809,0.41427037,0.45793903,0.42896622,0.42177555,0.41044536,0.4087085,0.41929322,0.44787058,0.39810017,0.3982825,0.39068195,0.4285732
1997-02-01,3.3872836504985266,3,1.4029,0.4915343,0.48201284,1997,2,1,5.0,4.0,2.0,1.0,8.0,8.0,0.3854,0.0841,0.8442,1.7646,2.0694,2.5854,0.41812605,0.4433729,0.4144467,0.40634152,0.39139903,0.39489338,0.4185744,0.441537,0.3958201,0.39366832,0.38418055,0.41735625
1997-02-02,39.02477731969621,3,1.4089,0.495199,0.48858768,1997,2,2,8.0,6.0,2.0,1.0,8.0,8.0,0.0276,0.2564,0.55,1.5217,2.0925,2.3576,0.41017556,0.43073672,0.4037248,0.4022861,0.3744172,0.38195887,0.4146292,0.43497196,0.39427784,0.3867866,0.377498,0.40736172
1997-02-03,0.05713329055450029,3,1.6186,0.4764595,0.4738117,1997,2,3,1.0,6.0,3.0,1.0,8.0,8.0,0.2143,0.3603,0.5162,1.0754,1.8904,2.4347,0.40355265,0.41812477,0.47443753,0.42662284,0.42460677,0.3675488,0.40711197,0.4264976,0.41252592,0.39173335,0.3810849,0.3967813
1997-02-04,0.4861818209497465,3,1.8023,0.47189096,0.4711037,1997,2,4,2.0,7.0,3.0,1.0,1.0,8.0,0.5033,0.2744,0.5149,0.9193,1.8853,2.3303,0.4468268,0.4124142,0.4767718,0.42915264,0.4328728,0.381739,0.4132624,0.41997433,0.44979334,0.39378664,0.39378735,0.38914612
1997-02-05,0.0,3,1.8392,0.47168338,0.4675636,1997,2,5,3.0,6.0,3.0,2.0,1.0,8.0,0.9623,0.2893,0.308,0.8167,1.7817,2.2748,0.49164274,0.41427037,0.45793903,0.42896622,0.42177555,0.41044536,0.45248863,0.41929322,0.44787058,0.39810017,0.3982825,0.39068195
1997-02-06,0.09113467029399341,3,1.5855,0.47032884,0.46686172,1997,2,6,3.0,5.0,4.0,2.0,1.0,8.0,1.4029,0.3854,0.0841,0.8442,1.7646,2.0694,0.4915343,0.41812605,0.4433729,0.4144467,0.40634152,0.39139903,0.48201284,0.4185744,0.441537,0.3958201,0.39366832,0.38418055
1997-02-07,0.012648246768448088,3,1.7622,0.46798712,0.46623975,1997,2,7,3.0,8.0,6.0,2.0,1.0,8.0,1.4089,0.0276,0.2564,0.55,1.5217,2.0925,0.495199,0.41017556,0.43073672,0.4037248,0.4022861,0.3744172,0.48858768,0.4146292,0.43497196,0.39427784,0.3867866,0.377498
1997-02-08,0.0,3,1.7281,0.45702115,0.45980054,1997,2,8,3.0,1.0,6.0,3.0,1.0,8.0,1.6186,0.2143,0.3603,0.5162,1.0754,1.8904,0.4764595,0.40355265,0.41812477,0.47443753,0.42662284,0.42460677,0.4738117,0.40711197,0.4264976,0.41252592,0.39173335,0.3810849
1997-02-09,0.0002000375728433331,3,1.8122,0.44429275,0.44963935,1997,2,9,3.0,2.0,7.0,3.0,1.0,1.0,1.8023,0.5033,0.2744,0.5149,0.9193,1.8853,0.47189096,0.4468268,0.4124142,0.4767718,0.42915264,0.4328728,0.4711037,0.4132624,0.41997433,0.44979334,0.39378664,0.39378735
1997-02-10,14.497212782191733,3,1.7827,0.44131055,0.44319087,1997,2,10,3.0,3.0,6.0,3.0,2.0,1.0,1.8392,0.9623,0.2893,0.308,0.8167,1.7817,0.47168338,0.49164274,0.41427037,0.45793903,0.42896622,0.42177555,0.4675636,0.45248863,0.41929322,0.44787058,0.39810017,0.3982825
1997-02-11,41.037261075443695,3,1.7819999999999998,0.47561085,0.46606445,1997,2,11,3.0,3.0,5.0,4.0,2.0,1.0,1.5855,1.4029,0.3854,0.0841,0.8442,1.7646,0.47032884,0.4915343,0.41812605,0.4433729,0.4144467,0.40634152,0.46686172,0.48201284,0.4185744,0.441537,0.3958201,0.39366832
1997-02-12,6.093781721467773,3,1.7976,0.4664007,0.46536896,1997,2,12,3.0,3.0,8.0,6.0,2.0,1.0,1.7622,1.4089,0.0276,0.2564,0.55,1.5217,0.46798712,0.495199,0.41017556,0.43073672,0.4037248,0.4022861,0.46623975,0.48858768,0.4146292,0.43497196,0.39427784,0.3867866
1997-02-13,0.0,4,1.7007,0.45729992,0.45935807,1997,2,13,3.0,3.0,1.0,6.0,3.0,1.0,1.7281,1.6186,0.2143,0.3603,0.5162,1.0754,0.45702115,0.4764595,0.40355265,0.41812477,0.47443753,0.42662284,0.45980054,0.4738117,0.40711197,0.4264976,0.41252592,0.39173335
1997-02-14,4.365071270718342,4,1.8015,0.47210258,0.46412763,1997,2,14,3.0,3.0,2.0,7.0,3.0,1.0,1.8122,1.8023,0.5033,0.2744,0.5149,0.9193,0.44429275,0.47189096,0.4468268,0.4124142,0.4767718,0.42915264,0.44963935,0.4711037,0.4132624,0.41997433,0.44979334,0.39378664
1997-02-15,0.040942011763238244,4,1.8914,0.47032425,0.4675414,1997,2,15,3.0,3.0,3.0,6.0,3.0,2.0,1.7827,1.8392,0.9623,0.2893,0.308,0.8167,0.44131055,0.47168338,0.49164274,0.41427037,0.45793903,0.42896622,0.44319087,0.4675636,0.45248863,0.41929322,0.44787058,0.39810017
1997-02-16,0.010031560849812295,4,1.9356,0.46417373,0.4654575,1997,2,16,3.0,3.0,3.0,5.0,4.0,2.0,1.7819999999999998,1.5855,1.4029,0.3854,0.0841,0.8442,0.47561085,0.47032884,0.4915343,0.41812605,0.4433729,0.4144467,0.46606445,0.46686172,0.48201284,0.4185744,0.441537,0.3958201
1997-02-17,0.9820108943774054,4,2.1459,0.48270598,0.46883503,1997,2,17,3.0,3.0,3.0,8.0,6.0,2.0,1.7976,1.7622,1.4089,0.0276,0.2564,0.55,0.4664007,0.46798712,0.495199,0.41017556,0.43073672,0.4037248,0.46536896,0.46623975,0.48858768,0.4146292,0.43497196,0.39427784
1997-02-18,11.950049727120334,4,2.3239,0.488531,0.48314634,1997,2,18,4.0,3.0,3.0,1.0,6.0,3.0,1.7007,1.7281,1.6186,0.2143,0.3603,0.5162,0.45729992,0.45702115,0.4764595,0.40355265,0.41812477,0.47443753,0.45935807,0.45980054,0.4738117,0.40711197,0.4264976,0.41252592
1997-02-19,4.534387304124215,4,2.2664,0.4843656,0.481315,1997,2,19,4.0,3.0,3.0,2.0,7.0,3.0,1.8015,1.8122,1.8023,0.5033,0.2744,0.5149,0.47210258,0.44429275,0.47189096,0.4468268,0.4124142,0.4767718,0.46412763,0.44963935,0.4711037,0.4132624,0.41997433,0.44979334
1997-02-20,26.68920870953136,4,2.0664,0.4944482,0.4949521,1997,2,20,4.0,3.0,3.0,3.0,6.0,3.0,1.8914,1.7827,1.8392,0.9623,0.2893,0.308,0.47032425,0.44131055,0.47168338,0.49164274,0.41427037,0.45793903,0.4675414,0.44319087,0.4675636,0.45248863,0.41929322,0.44787058
1997-02-21,0.0,5,1.6806,0.4743408,0.48138407,1997,2,21,4.0,3.0,3.0,3.0,5.0,4.0,1.9356,1.7819999999999998,1.5855,1.4029,0.3854,0.0841,0.46417373,0.47561085,0.47032884,0.4915343,0.41812605,0.4433729,0.4654575,0.46606445,0.46686172,0.48201284,0.4185744,0.441537
1997-02-22,0.0004678517062630918,5,1.4756,0.4709649,0.47388837,1997,2,22,4.0,3.0,3.0,3.0,8.0,6.0,2.1459,1.7976,1.7622,1.4089,0.0276,0.2564,0.48270598,0.4664007,0.46798712,0.495199,0.41017556,0.43073672,0.46883503,0.46536896,0.46623975,0.48858768,0.4146292,0.43497196
1997-02-23,4.091341854577574,5,1.6382,0.4806608,0.48261288,1997,2,23,4.0,4.0,3.0,3.0,1.0,6.0,2.3239,1.7007,1.7281,1.6186,0.2143,0.3603,0.488531,0.45729992,0.45702115,0.4764595,0.40355265,0.41812477,0.48314634,0.45935807,0.45980054,0.4738117,0.40711197,0.4264976
1997-02-24,8.849075050817596,6,1.8677,0.48736525,0.49069273,1997,2,24,4.0,4.0,3.0,3.0,2.0,7.0,2.2664,1.8015,1.8122,1.8023,0.5033,0.2744,0.4843656,0.47210258,0.44429275,0.47189096,0.4468268,0.4124142,0.481315,0.46412763,0.44963935,0.4711037,0.4132624,0.41997433
1997-02-25,0.0,6,2.0384,0.48528415,0.48865905,1997,2,25,4.0,4.0,3.0,3.0,3.0,6.0,2.0664,1.8914,1.7827,1.8392,0.9623,0.2893,0.4944482,0.47032425,0.44131055,0.47168338,0.49164274,0.41427037,0.4949521,0.4675414,0.44319087,0.4675636,0.45248863,0.41929322
1997-02-26,0.11653485169841184,6,1.9721,0.47613418,0.4807283,1997,2,26,5.0,4.0,3.0,3.0,3.0,5.0,1.6806,1.9356,1.7819999999999998,1.5855,1.4029,0.3854,0.4743408,0.46417373,0.47561085,0.47032884,0.4915343,0.41812605,0.48138407,0.4654575,0.46606445,0.46686172,0.48201284,0.4185744
1997-02-27,0.0990282949577603,6,2.0802,0.46714774,0.4704603,1997,2,27,5.0,4.0,3.0,3.0,3.0,8.0,1.4756,2.1459,1.7976,1.7622,1.4089,0.0276,0.4709649,0.48270598,0.4664007,0.46798712,0.495199,0.41017556,0.47388837,0.46883503,0.46536896,0.46623975,0.48858768,0.4146292
1997-02-28,29.090486822442877,6,2.4671,0.4560712,0.4613242,1997,2,28,5.0,4.0,4.0,3.0,3.0,1.0,1.6382,2.3239,1.7007,1.7281,1.6186,0.2143,0.4806608,0.488531,0.45729992,0.45702115,0.4764595,0.40355265,0.48261288,0.48314634,0.45935807,0.45980054,0.4738117,0.40711197
1997-03-01,0.0,6,2.4504,0.44973665,0.45462143,1997,3,1,6.0,4.0,4.0,3.0,3.0,2.0,1.8677,2.2664,1.8015,1.8122,1.8023,0.5033,0.48736525,0.4843656,0.47210258,0.44429275,0.47189096,0.4468268,0.49069273,0.481315,0.46412763,0.44963935,0.4711037,0.4132624
1997-03-02,0.00026321721573670703,6,2.4135,0.44749752,0.44981983,1997,3,2,6.0,4.0,4.0,3.0,3.0,3.0,2.0384,2.0664,1.8914,1.7827,1.8392,0.9623,0.48528415,0.4944482,0.47032425,0.44131055,0.47168338,0.49164274,0.48865905,0.4949521,0.4675414,0.44319087,0.4675636,0.45248863
1997-03-03,13.85493099050493,6,2.5609,0.45662135,0.45314142,1997,3,3,6.0,5.0,4.0,3.0,3.0,3.0,1.9721,1.6806,1.9356,1.7819999999999998,1.5855,1.4029,0.47613418,0.4743408,0.46417373,0.47561085,0.47032884,0.4915343,0.4807283,0.48138407,0.4654575,0.46606445,0.46686172,0.48201284
1997-03-04,0.29072845281593296,6,2.6479,0.45679277,0.4549801,1997,3,4,6.0,5.0,4.0,3.0,3.0,3.0,2.0802,1.4756,2.1459,1.7976,1.7622,1.4089,0.46714774,0.4709649,0.48270598,0.4664007,0.46798712,0.495199,0.4704603,0.47388837,0.46883503,0.46536896,0.46623975,0.48858768
1997-03-05,0.0,6,2.6125,0.48281595,0.46890667,1997,3,5,6.0,5.0,4.0,4.0,3.0,3.0,2.4671,1.6382,2.3239,1.7007,1.7281,1.6186,0.4560712,0.4806608,0.488531,0.45729992,0.45702115,0.4764595,0.4613242,0.48261288,0.48314634,0.45935807,0.45980054,0.4738117
1997-03-06,13.410741047312817,6,2.6703,0.47206214,0.47239286,1997,3,6,6.0,6.0,4.0,4.0,3.0,3.0,2.4504,1.8677,2.2664,1.8015,1.8122,1.8023,0.44973665,0.48736525,0.4843656,0.47210258,0.44429275,0.47189096,0.45462143,0.49069273,0.481315,0.46412763,0.44963935,0.4711037
1997-03-07,14.837324069605934,6,2.7055,0.4562862,0.4616273,1997,3,7,6.0,6.0,4.0,4.0,3.0,3.0,2.4135,2.0384,2.0664,1.8914,1.7827,1.8392,0.44749752,0.48528415,0.4944482,0.47032425,0.44131055,0.47168338,0.44981983,0.48865905,0.4949521,0.4675414,0.44319087,0.4675636
1997-03-08,0.0,6,2.8226,0.4375588,0.44940728,1997,3,8,6.0,6.0,5.0,4.0,3.0,3.0,2.5609,1.9721,1.6806,1.9356,1.7819999999999998,1.5855,0.45662135,0.47613418,0.4743408,0.46417373,0.47561085,0.47032884,0.45314142,0.4807283,0.48138407,0.4654575,0.46606445,0.46686172
1997-03-09,15.10336176481279,6,3.0826,0.42103767,0.4376982,1997,3,9,6.0,6.0,5.0,4.0,3.0,3.0,2.6479,2.0802,1.4756,2.1459,1.7976,1.7622,0.45679277,0.46714774,0.4709649,0.48270598,0.4664007,0.46798712,0.4549801,0.4704603,0.47388837,0.46883503,0.46536896,0.46623975
