,BahiaBlanca_Rainfall,MJOPhase_OLR,MJOLongitude_OLR,MJOAmplitude_OLR,MJOPhase_Chi200,MJOLongitude_Chi200,MJOAmplitude_Chi200,ERA5_Soil_Moisture_Lev1,ERA5_Soil_Moisture_Lev2
2015-01-29,,6,200.0,0.4756,5,164.9,0.5685,0.18051657,0.17594968
2015-01-30,,6,220.7,0.7835,6,209.5,0.7388,0.16261838,0.17236637
2015-01-31,,6,215.6,0.7983,6,222.7,0.835,0.14942415,0.16763309
2015-02-01,,7,227.8,0.7195,7,233.6,0.7718,0.13837557,0.16385159
2015-02-02,,7,239.5,1.1808,7,242.6,1.0234,0.13089794,0.16036668
2015-02-03,,7,243.4,1.6103,7,238.5,1.1093,0.12810189,0.15820158
2015-02-04,23.1,7,248.8,1.3096,7,244.0,0.9704,0.18462184,0.15874487
2015-02-05,22.1,8,283.3,1.5501,8,284.8,1.1579,0.22395557,0.16258435
2015-02-06,0.0,8,295.4,1.6786,8,296.8,1.6889,0.19086298,0.16093828
2015-02-07,,8,304.3,1.7018,8,303.1,1.7957,0.17056738,0.15794274
2015-02-08,23.9,8,307.5,1.523,8,310.9,1.7916,0.29910383,0.16037476
2015-02-09,1.0,8,296.5,1.3455,8,313.6,1.4966,0.254157,0.17690822
2015-02-10,0.0,8,280.1,1.3097,8,300.5,1.5394,0.22131756,0.17795976
2015-02-11,,7,267.6,1.1721,8,287.2,1.2493,0.19397655,0.174278
2015-02-12,,7,250.7,1.0539,8,285.3,0.8614,0.17107232,0.172667
2015-02-13,,7,234.1,0.8179,7,254.8,0.3329,0.16089374,0.17187428
2015-02-14,,7,243.2,0.7274,7,261.1,0.2681,0.15272236,0.17097239
2015-02-15,,7,262.6,0.5256,3,64.5,0.0433,0.14606999,0.16928186
2015-02-16,,8,273.2,0.2772,3,54.9,0.4592,0.1430865,0.1680146
2015-02-17,6.1,3,65.3,0.2409,3,52.9,0.4373,0.24734795,0.16764522
2015-02-18,24.9,2,34.7,0.0801,3,47.2,0.2355,0.24253213,0.17178261
2015-02-19,0.0,7,236.0,0.1884,7,265.8,0.5352,0.21514636,0.17353249
2015-02-20,,7,258.9,0.6883,8,272.4,1.0011,0.20068488,0.17417824
2015-02-21,,7,269.4,1.0865,8,279.7,1.4847,0.18549885,0.1731375
2015-02-22,,7,264.8,1.2083,7,269.8,1.5522,0.17079677,0.17204145
2015-02-23,,8,274.7,1.0978,7,258.6,1.3195,0.15739553,0.1687763
2015-02-24,5.1,8,272.6,0.8133,7,268.8,0.8794,0.14719456,0.16704665
2015-02-25,0.0,8,271.6,0.5753,7,264.7,0.6171,0.23325853,0.16631058
2015-02-26,,8,288.1,0.4082,7,237.0,0.4804,0.2203804,0.17055583
2015-02-27,,2,21.7,0.1982,4,131.6,0.2395,0.20099118,0.17055853
2015-02-28,,3,60.1,0.2515,4,98.7,0.4953,0.18615624,0.17227471
2015-03-01,,4,90.5,0.3409,4,99.4,0.7428,0.19505776,0.17080523
2015-03-02,,4,126.3,0.9002,4,114.8,1.2269,0.22290932,0.17254297
2015-03-03,16.0,5,136.0,1.0589,4,121.0,1.3084,0.19673485,0.1722019
2015-03-04,0.0,5,137.7,1.2558,4,132.4,1.5635,0.18166211,0.17163163
2015-03-05,,5,140.5,1.1133,4,122.2,1.7657,0.16536689,0.1675495
2015-03-06,,5,141.4,1.4474,4,125.4,1.996,0.15218106,0.16497727
2015-03-07,,5,148.4,1.6951,4,133.1,2.2992,0.14167657,0.16201812
2015-03-08,,5,169.5,1.8274,5,144.8,2.1905,0.15271115,0.15948904
2015-03-09,1.0,6,183.2,2.1639,5,172.6,2.4801,0.26214656,0.161824
2015-03-10,0.3,6,196.1,2.1098,6,184.3,2.528,0.2322976,0.16789597
2015-03-11,0.0,6,211.4,2.3153,6,202.0,2.3276,0.20464468,0.1682613
2015-03-12,,6,219.0,2.7493,6,215.2,2.5227,0.1843183,0.16607061
2015-03-13,35.1,7,228.2,2.8957,7,232.4,2.9007,0.19666632,0.16665433
2015-03-14,0.0,7,242.6,3.2168,7,248.8,3.7697,0.20069325,0.16706687
2015-03-15,,7,259.1,3.8974,7,264.3,4.4099,0.18372525,0.16660582
2015-03-16,,7,265.3,4.4148,7,269.6,4.8423,0.16925398,0.16584411
2015-03-17,,8,270.1,4.3283,8,276.5,4.4598,0.15962648,0.16473192
2015-03-18,,8,276.2,3.7829,8,282.9,4.2631,0.17569792,0.16136564
2015-03-19,4.1,8,283.5,3.5647,8,285.9,3.8882,0.20326972,0.16209902
2015-03-20,8.9,8,288.0,3.5131,8,295.6,3.4302,0.18333639,0.16331235
2015-03-21,0.0,8,289.5,2.9918,8,298.6,2.8132,0.17316203,0.16293755
2015-03-22,,8,292.7,2.6785,8,306.2,2.3242,0.16857839,0.16415626
2015-03-23,,8,299.3,2.3552,1,318.0,2.2159,0.16357233,0.16349971
2015-03-24,,8,310.5,2.3699,1,326.5,2.0802,0.1590768,0.16353747
2015-03-25,,1,324.3,2.5285,1,334.8,2.2219,0.15414907,0.16187659
2015-03-26,,1,334.2,2.1564,1,348.9,1.7531,0.1547603,0.16066192
2015-03-27,,1,343.9,1.9815,2,5.0,1.5089,0.15364832,0.15971418
2015-03-28,,1,357.0,1.8655,2,17.4,1.683,0.1480436,0.15759358
2015-03-29,,2,6.4,2.1363,2,21.3,1.8587,0.14234376,0.15534489
2015-03-30,4.1,2,19.9,2.1818,2,32.9,1.7841,0.15151246,0.15432303
2015-03-31,0.0,2,34.8,1.9756,3,51.0,1.5632,0.14860868,0.15425695
2015-04-01,,3,60.3,2.0074,3,71.5,1.9296,0.14081076,0.15170765
2015-04-02,,3,77.7,1.8673,3,86.2,1.9289,0.1375461,0.15047546
2015-04-03,,3,87.9,1.8623,4,95.6,2.0655,0.13162668,0.14853281
2015-04-04,0.0,4,99.2,1.8297,4,107.5,1.9368,0.12873411,0.14726152
2015-04-05,0.0,4,99.1,2.0304,4,107.2,2.3748,0.13026433,0.14658073
2015-04-06,,4,100.4,2.0339,4,110.4,2.242,0.13318907,0.1463758
2015-04-07,5.1,4,97.2,1.7955,4,114.0,1.8722,0.13836858,0.14683685
2015-04-08,,3,89.1,1.4359,4,116.4,1.2903,0.14397609,0.14715366
2015-04-09,,3,85.1,1.1729,4,120.2,0.9402,0.14333126,0.14751361
2015-04-10,,3,72.0,0.8256,4,131.0,0.4818,0.16807485,0.14743407
2015-04-11,,3,70.3,0.7742,4,119.1,0.308,0.16092873,0.14812028
2015-04-12,,3,70.9,0.7528,4,134.8,0.3002,0.15543728,0.1478183
2015-04-13,,3,74.9,0.629,5,139.1,0.094,0.20179826,0.14771584
2015-04-14,,3,49.1,0.7346,2,10.8,0.4158,0.25884974,0.16421288
2015-04-15,,2,30.5,0.7511,1,354.7,0.5512,0.23690084,0.17020263
2015-04-16,,2,41.6,0.7175,2,8.0,0.3433,0.34305757,0.19995177
2015-04-17,,3,69.8,1.0814,3,83.0,0.8012,0.31390804,0.2952213
2015-04-18,,3,73.8,1.117,3,79.2,0.8836,0.3139276,0.30521765
2015-04-19,,3,74.3,1.143,3,76.1,0.8932,0.29255217,0.29430997
2015-04-20,,3,74.2,0.8701,3,78.9,0.7867,0.2781858,0.28469917
2015-04-21,,4,93.0,0.7829999999999999,4,108.0,0.8652,0.2701501,0.27710652
2015-04-22,,4,96.8,0.6803,4,103.3,0.8444,0.25857556,0.2678125
2015-04-23,,4,90.5,0.4474,4,114.3,0.637,0.24705002,0.25909013
2015-04-24,,4,111.9,0.3923,4,132.5,0.5538,0.23712043,0.25160396
2015-04-25,,4,108.6,0.4004,4,129.3,0.4702,0.22774333,0.24368235
2015-04-26,,5,169.8,0.0458,4,116.2,0.1231,0.22174557,0.23778158
2015-04-27,,7,240.3,0.2077,6,197.7,0.27,0.21733117,0.23422524
2015-04-28,,7,251.5,0.3174,6,207.3,0.5092,0.23066947,0.233961
2015-04-29,17.0,7,256.3,0.1094,7,229.3,0.5758,0.2681317,0.23331794
2015-04-30,0.0,7,247.0,0.1995,7,241.2,0.5776,0.26098,0.2371183
2015-05-01,,5,158.7,0.4398,6,201.6,0.4686,0.2533611,0.2375578
2015-05-02,42.9,5,148.1,0.6893,5,178.3,0.6844,0.34736845,0.2504742
2015-05-03,0.0,6,181.8,0.6406,6,195.0,0.6866,0.28930852,0.26695642
2015-05-04,,6,215.2,0.8464,6,209.8,0.7172,0.27165514,0.26415098
2015-05-05,,6,194.9,0.5589,5,170.6,0.4786,0.26185003,0.26009446
2015-05-06,0.0,6,191.0,0.4272,5,142.0,0.3738,0.2563656,0.25667024
2015-05-07,,5,160.6,0.3783,4,130.2,0.5198,0.25515568,0.25472352
2015-05-08,,5,147.5,0.5661,4,128.5,1.0822,0.24849492,0.25132757
2015-05-09,,5,165.2,0.8708,5,144.5,1.2168,0.24305247,0.24740049
2015-05-10,,5,168.0,0.9469,5,167.1,1.354,0.23781002,0.24322803
2015-05-11,,6,180.7,0.7192,6,187.4,1.2938,0.23369214,0.23976335
2015-05-12,,6,193.5,0.5402,6,212.2,1.2761,0.22956309,0.2376832
2015-05-13,,6,188.3,0.3871,7,234.1,1.256,0.22466612,0.23496267
2015-05-14,,6,212.4,0.4011,7,242.7,1.2352,0.2246941,0.2320925
2015-05-15,,6,213.5,0.6852,7,241.6,1.1738,0.22073849,0.22819103
2015-05-16,,7,227.3,0.8363,7,246.0,1.0678,0.21735357,0.22453894
2015-05-17,,7,229.5,0.8907,7,252.8,1.0182,0.212686,0.22251001
2015-05-18,,7,235.3,0.8321,7,252.5,0.8987,0.21049137,0.22083293
2015-05-19,,7,233.4,0.6265,7,239.2,0.921,0.21428055,0.22054443
2015-05-20,,7,237.5,0.3298,6,219.9,0.5041,0.21408753,0.21891993
2015-05-21,,1,349.4,0.2804,6,180.8,0.2199,0.20833313,0.21663487
2015-05-22,,2,15.0,0.3388,4,99.7,0.2637,0.22620752,0.2180841
2015-05-23,,2,23.5,0.556,2,40.0,0.3867,0.22195119,0.21746531
2015-05-24,,2,44.6,0.5313,8,287.5,0.226,0.21546946,0.215462
2015-05-25,,2,23.3,0.5316,8,295.0,0.2628,0.20888984,0.212821
2015-05-26,,2,8.3,0.578,1,324.8,0.384,0.20432296,0.2116724
2015-05-27,,1,350.5,0.7247,1,323.9,0.743,0.20314664,0.21037415
2015-05-28,,1,339.3,0.8503,1,320.0,0.9667,0.20159964,0.20942102
2015-05-29,,1,328.0,1.0115,8,313.4,1.1856,0.19860774,0.20815648
2015-05-30,0.0,1,326.2,1.2954,8,300.6,1.3371,0.21662343,0.20997645
2015-05-31,0.0,1,324.0,1.4303,8,309.6,1.332,0.21252933,0.20859057
2015-06-01,,1,337.3,1.4198,1,328.2,1.3148,0.23709247,0.20897344
2015-06-02,0.0,1,342.8,1.848,1,340.9,1.5151,0.23267806,0.20994006
2015-06-03,,1,351.9,2.1591,1,348.6,1.9132,0.22184068,0.20900986
2015-06-04,,1,356.7,2.5154,2,0.9,2.3091,0.2140987,0.20890468
2015-06-05,0.0,2,5.4,2.632,2,7.1,2.6247,0.208908,0.20829669
2015-06-06,0.0,2,11.3,2.5677,2,6.7,2.6037,0.2103375,0.20727885
2015-06-07,,2,15.1,2.6747,2,12.9,2.7263,0.2070407,0.2064875
2015-06-08,,2,26.7,2.4081,2,26.9,2.7026,0.20354527,0.20596038
2015-06-09,0.5,2,38.1,2.3767,2,35.6,2.7539,0.21585271,0.2050369
2015-06-10,0.0,3,49.4,2.3128,3,47.3,2.8448,0.21138376,0.20483738
2015-06-11,,3,60.0,2.2624,3,57.2,2.8019,0.20730647,0.2040649
2015-06-12,,3,68.6,2.3532,3,71.6,2.885,0.20167658,0.20164771
2015-06-13,,3,76.2,2.5101,3,80.8,3.0581,0.19894345,0.19947857
2015-06-14,,3,76.1,2.3479,3,84.2,3.0071,0.19743422,0.1986333
2015-06-15,,3,84.1,2.2675,4,92.7,2.5873,0.19291213,0.19675536
2015-06-16,,3,83.0,1.7587,4,95.1,2.3374,0.18930338,0.19429234
2015-06-17,,3,86.7,1.388,4,92.9,1.8435,0.18517992,0.19321787
2015-06-18,,4,102.7,1.3996,4,103.8,1.6025,0.18446098,0.1919641
2015-06-19,,4,109.0,1.4224,4,118.1,1.7938,0.18219644,0.19105008
2015-06-20,,4,107.8,1.4092,4,109.4,2.0087,0.1844456,0.18989202
2015-06-21,,4,120.2,1.4323,4,112.6,1.9881,0.18163553,0.18746404
2015-06-22,,4,130.7,1.366,4,121.1,2.0613,0.1783821,0.18666327
2015-06-23,,5,139.8,1.2712,5,136.6,1.9518,0.17579724,0.18482444
2015-06-24,,5,156.7,1.386,5,152.7,2.0746,0.17398307,0.18282649
2015-06-25,,5,156.4,1.4983,5,159.0,2.0812,0.17305711,0.18221848
2015-06-26,,5,162.7,1.2708,5,176.8,1.8043,0.17829117,0.18206614
2015-06-27,0.0,5,173.0,1.0152,6,188.6,1.6536,0.19994214,0.18160778
2015-06-28,0.0,6,195.8,1.1444,6,197.2,1.7421,0.20476496,0.1827712
2015-06-29,,6,214.2,1.6024,6,211.1,1.6626,0.1974384,0.18137321
2015-06-30,,6,222.3,2.1125,6,224.4,1.9929,0.19337231,0.18072745
2015-07-01,,7,227.7,2.2627,7,233.3,2.2391,0.18979715,0.18006417
2015-07-02,,7,233.7,2.4286,7,237.0,2.2921,0.18824875,0.18067083
2015-07-03,,7,236.2,2.6872,7,241.2,2.4821,0.19243096,0.18102674
2015-07-04,,7,239.6,2.8711,7,248.5,2.9475,0.18970762,0.18078408
2015-07-05,,7,243.7,3.0766,7,255.2,3.4294,0.18723607,0.18083665
2015-07-06,,7,247.0,2.9245,7,264.5,3.5474,0.18254751,0.17924452
2015-07-07,,7,247.3,2.5178,7,268.9,3.4003,0.17726591,0.17750004
2015-07-08,,7,245.6,2.2277,8,270.8,2.8680000000000003,0.17387117,0.1765213
2015-07-09,,7,247.6,1.9138,8,277.7,2.5135,0.1838903,0.17479435
2015-07-10,,7,263.6,1.6205,8,288.1,2.2739,0.18208873,0.17499655
2015-07-11,,8,280.4,1.5125,8,295.5,1.917,0.17956263,0.17490354
2015-07-12,4.1,8,298.4,1.6484,8,305.3,1.836,0.24196984,0.17577578
2015-07-13,2.0,8,307.9,1.5417,1,315.4,1.5737,0.25140706,0.18401825
2015-07-14,0.0,8,314.6,1.4033,1,321.0,1.5139,0.23564479,0.18746404
2015-07-15,,8,313.9,1.114,1,322.6,1.4401,0.22520882,0.18892811
2015-07-16,,1,336.8,1.2259,1,335.2,1.7033,0.21601216,0.1892719
2015-07-17,,1,349.4,1.4768,1,345.2,2.0175,0.21228315,0.18867603
2015-07-18,,1,359.2,1.645,1,351.9,2.2939,0.20382084,0.18881623
2015-07-19,,2,12.3,1.8441,1,356.5,2.1756,0.20000368,0.1878604
2015-07-20,,2,21.6,1.8051,2,11.3,2.1041,0.19521303,0.18697603
2015-07-21,,2,20.3,1.5191,2,13.7,1.9569,0.1916029,0.18585438
2015-07-22,,2,9.1,1.3862,2,18.6,1.7641,0.18772423,0.18381064
2015-07-23,,2,7.0,1.4054,2,26.6,1.5519999999999998,0.18346228,0.18156329
2015-07-24,,2,6.8,1.2656,2,35.6,1.46,0.17747292,0.17837092
2015-07-25,,2,13.3,1.2687,2,35.4,1.3532,0.1738824,0.17836419
2015-07-26,,1,358.3,1.4335,2,15.6,1.3879,0.17225564,0.1783561
2015-07-27,,1,352.4,1.7165,2,5.0,1.5749,0.17090587,0.17743263
2015-07-28,,1,352.4,1.8919,2,9.9,1.5292,0.16758108,0.17628942
2015-07-29,,1,348.6,1.9279,1,359.3,1.5818,0.1670188,0.17453551
2015-07-30,,1,347.8,1.3256,2,2.5,1.2344,0.16474026,0.17292719
2015-07-31,18.0,1,351.6,1.0258,2,18.2,0.9887,0.28399333,0.19525489
2015-08-01,0.0,1,358.8,0.7561,2,13.2,1.1132,0.2586609,0.20245254
2015-08-02,,1,324.3,0.4639,2,17.3,0.8067,0.24211392,0.20548719
2015-08-03,,8,312.9,0.3954,2,40.5,1.0415,0.22911549,0.20583904
2015-08-04,,8,292.7,0.4665,2,32.9,1.0612,0.21920967,0.20475516
2015-08-05,,8,275.2,0.2687,2,41.7,0.8688,0.22050628,0.20503554
2015-08-06,24.9,7,257.9,0.2275,2,37.4,1.016,0.27422878,0.2106869
2015-08-07,0.8,7,256.6,0.4519,2,10.6,0.6014,0.26204863,0.21792772
2015-08-08,0.0,7,232.8,0.5217,1,333.7,0.1938,0.2502601,0.21987036
2015-08-09,3.0,7,251.6,0.3449,8,298.1,0.4847,0.27592266,0.22605287
2015-08-10,0.0,7,264.4,0.428,7,268.2,0.7257,0.26420265,0.23072955
2015-08-11,,8,299.6,0.5094,8,280.1,0.5195,0.25714886,0.2315101
2015-08-12,,1,329.6,0.4002,8,303.9,0.5206,0.24847534,0.23136722
2015-08-13,,1,350.3,0.6897,1,324.5,0.6444,0.24084386,0.230557
2015-08-14,0.0,1,356.8,1.034,1,354.0,0.8685,0.25970715,0.23117712
2015-08-15,,1,354.1,1.1006,1,353.6,1.1178,0.24925303,0.23142786
2015-08-16,,1,343.2,1.0351,1,350.4,0.9467,0.23807997,0.22947848
2015-08-17,,1,322.8,0.9872,1,334.8,1.0018,0.2277587,0.22603132
2015-08-18,,1,321.6,0.9011,1,332.3,0.7857,0.2209413,0.22396329
2015-08-19,,1,316.7,0.7176,1,332.6,0.5744,0.21867536,0.2225464
2015-08-20,,1,319.2,0.6046,1,346.4,0.65,0.21618982,0.22109582
2015-08-21,,1,324.8,0.8052,1,349.1,1.0596,0.21203,0.21896173
2015-08-22,14.0,1,341.3,1.0687,1,344.2,1.6188,0.3088558,0.219532
2015-08-23,0.5,1,347.1,1.1522,1,341.7,1.6172,0.27740532,0.23160447
2015-08-24,0.0,1,347.9,1.3836,1,346.6,1.8298,0.26068908,0.23461486
2015-08-25,,1,349.8,1.4529,1,347.2,1.808,0.24906701,0.2340702
2015-08-26,,1,349.5,1.2718,1,352.6,1.3624,0.25052586,0.23311032
2015-08-27,,2,2.6,1.1447,2,2.1,1.0162,0.23964792,0.23088726
2015-08-28,,2,5.9,0.88,2,17.1,0.6418,0.22773214,0.22718666
2015-08-29,0.5,2,6.7,0.9298,2,5.8,0.5384,0.22986522,0.22448906
2015-08-30,0.0,1,355.6,0.7233,2,19.7,0.4348,0.22069791,0.22203006
2015-08-31,,1,353.8,0.6765,2,25.5,0.4866,0.21496312,0.21906419
2015-09-01,,2,11.9,1.0437,2,28.1,1.0541,0.20988293,0.2173224
2015-09-02,,2,8.7,1.3288,2,9.0,1.3824,0.20575666,0.2155752
2015-09-03,,1,359.9,1.6546,1,358.0,1.5017,0.19957289,0.21246374
2015-09-04,,1,355.8,1.4954,2,1.3,1.3503,0.19213581,0.2088966
2015-09-05,,1,353.7,1.3137,2,14.2,1.2157,0.18459526,0.20484278
2015-09-06,,2,1.6,1.0221,2,26.6,1.1331,0.17833732,0.20090894
2015-09-07,,2,10.6,0.7969,2,27.9,0.9423,0.17215213,0.19856049
2015-09-08,3.0,2,31.1,0.8789,2,44.6,0.8808,0.19851264,0.19750221
2015-09-09,0.0,2,29.9,0.9294,3,54.2,0.9699,0.18933697,0.19616082
2015-09-10,,2,26.5,0.4908,3,51.5,0.4623,0.18744728,0.19591412
2015-09-11,,2,32.2,0.7227,3,63.7,0.5575,0.19952953,0.19526702
2015-09-12,,3,49.4,0.9414,3,66.1,0.9179,0.19174698,0.193292
2015-09-13,,3,59.3,0.8279,3,68.8,1.17,0.1842078,0.18963994
2015-09-14,,3,83.8,0.935,3,69.7,1.2992,0.17587137,0.18623322
2015-09-15,,4,93.1,0.9652,3,56.9,1.0849,0.1717437,0.18366368
2015-09-16,,3,86.0,1.2881,3,60.4,1.0457,0.16890568,0.18130445
2015-09-17,,3,77.3,1.1985,3,60.6,1.0036,0.16484657,0.17914476
2015-09-18,,3,81.1,1.1175,3,71.4,1.3853,0.16196376,0.17765372
2015-09-19,,3,83.4,0.9757,3,72.6,1.2936,0.15612127,0.1746164
2015-09-20,,4,102.6,1.0374,4,102.8,0.9205,0.15588349,0.17517047
2015-09-21,0.8,4,109.1,0.9521,4,118.4,0.9469,0.22643274,0.17549941
2015-09-22,0.5,4,113.2,0.7168,4,123.8,0.7785,0.26830518,0.1867765
2015-09-23,0.0,5,142.0,0.7098,5,164.2,0.8208,0.28289676,0.19481134
2015-09-24,,5,153.3,1.1221,5,176.1,1.1469,0.26247385,0.2060844
2015-09-25,,5,149.3,1.1633,6,183.7,1.2133,0.24238387,0.20856765
2015-09-26,0.0,5,151.2,0.9383,6,184.7,0.9109,0.23474678,0.21020427
2015-09-27,,5,142.7,0.7412,6,188.4,0.6312,0.22103222,0.20805672
2015-09-28,,4,123.5,0.425,7,229.8,0.3228,0.2076002,0.20389505
2015-09-29,,3,65.3,0.2529,8,271.7,0.5461,0.19705656,0.20181623
2015-09-30,,1,346.2,0.0883,7,240.8,0.6185,0.19655441,0.20016746
2015-10-01,7.9,8,279.5,0.188,6,223.5,0.5153,0.23378725,0.19756019
2015-10-02,18.0,7,256.6,0.3141,6,217.1,0.8137,0.2963665,0.22944343
2015-10-03,0.0,7,261.5,0.4013,6,214.7,0.8761,0.26883107,0.23584569
2015-10-04,,7,250.8,0.3698,6,210.6,0.6835,0.25174135,0.23539406
2015-10-05,0.0,6,181.8,0.3399,6,181.7,0.5986,0.25241417,0.23428589
2015-10-06,,5,170.1,0.6272,5,165.3,0.6546,0.28806365,0.24660239
2015-10-07,,5,170.8,0.8433,6,185.1,0.9117,0.2673764,0.24746385
2015-10-08,,5,168.7,0.9398,6,182.9,1.2359,0.24756196,0.24238546
2015-10-09,,5,170.0,1.0651,6,192.8,1.291,0.23503074,0.23835859
2015-10-10,,5,164.4,1.1999,6,197.5,1.4158,0.22608724,0.23472945
2015-10-11,,5,167.0,1.245,6,186.5,1.3821,0.21777597,0.23086974
2015-10-12,,5,172.3,1.3184,5,174.3,1.3615,0.20798203,0.2245295
2015-10-13,,5,175.2,1.1228,6,184.2,1.197,0.19869867,0.21675752
2015-10-14,,5,179.1,1.1967,6,200.9,1.3754,0.19261698,0.2127091
2015-10-15,,5,179.5,1.1519,6,204.5,1.0047,0.26690644,0.21438482
2015-10-16,,5,168.1,1.0742,6,216.2,0.7719,0.25289115,0.21848315
2015-10-17,,5,169.2,0.7439,6,209.8,0.3994,0.23796387,0.2184737
2015-10-18,,5,167.1,0.6517,6,218.1,0.4707,0.2154261,0.21264711
2015-10-19,,5,159.6,0.6237,6,205.7,0.4173,0.19727337,0.20765767
2015-10-20,0.3,5,139.3,0.5709,7,236.5,0.2551,0.23490062,0.20553169
2015-10-21,0.0,3,65.6,0.4236,1,318.9,0.2355,0.21337557,0.2037737
2015-10-22,1.0,2,40.6,0.7098,1,346.6,0.2367,0.20757222,0.20082131
2015-10-23,0.0,2,33.4,1.3712,2,27.7,0.7771,0.20188498,0.20048967
2015-10-24,,2,19.8,1.7764,2,22.5,1.4415,0.19345203,0.1995379
2015-10-25,23.1,2,21.7,1.9509,2,16.9,1.63,0.3207968,0.21513304
2015-10-26,0.8,2,24.6,2.0019,2,20.1,1.7149,0.27435046,0.22954859
2015-10-27,0.0,2,30.1,1.9904,2,22.5,1.8701,0.25037622,0.22811687
2015-10-28,0.0,2,32.7,1.8784,2,27.9,1.8352,0.23918776,0.2256026
2015-10-29,6.1,2,33.1,1.6641,2,29.9,1.7957,0.2853599,0.24539042
2015-10-30,0.0,2,44.8,1.7134,3,45.3,1.7764,0.25659218,0.24363247
2015-10-31,3.0,3,52.7,1.8651,3,52.2,2.0794,0.23790094,0.2380054
2015-11-01,0.0,3,67.5,1.9605,3,62.5,1.9449,0.22187985,0.23185523
2015-11-02,,3,75.5,1.8475,3,72.2,1.7024,0.2047314,0.22432728
2015-11-03,,3,85.9,1.8317,3,79.0,1.806,0.19049372,0.21754216
2015-11-04,,3,86.4,1.852,3,80.4,1.8253,0.18308604,0.21252711
2015-11-05,,4,97.8,1.9557,3,89.0,1.6591,0.1677951,0.20319402
2015-11-06,3.0,4,104.2,2.0377,4,103.2,1.6254,0.1741831,0.19734584
2015-11-07,0.0,4,107.3,1.9293,4,107.8,1.5508,0.15761232,0.18907641
2015-11-08,,4,112.4,1.8331,4,112.9,1.6397,0.14721835,0.18398587
2015-11-09,8.9,4,118.2,2.0892,4,122.2,1.9067,0.21645837,0.18122089
